,Unnamed: 0,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,country
3315,3315,Seat,Leon,49900.0,2015,3,122.0,0,petrol,1.4,1,1,0,1,0,0,Spain
3316,3316,Mazda,CX-5,72000.0,2016,2,165.0,0,petrol,2.0,1,1,0,1,0,0,Japan
3317,3317,Alfa Romeo,Stelvio,188000.0,2020,2,280.0,1,petrol,2.0,0,0,0,0,0,0,Italy
3318,3318,Mazda,3,35000.0,2012,2,150.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3319,3319,Toyota,Corolla,41000.0,2014,2,132.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3320,3320,Kia,Stonic,74000.0,2019,3,120.0,0,petrol,1.0,0,0,0,0,0,0,South Korea
3321,3321,Chevrolet,Malibu,2000.0,2014,3,259.0,0,electric,2.0,0,0,0,0,0,0,United States
3322,3322,BMW,1 Series,73000.0,2018,5,136.0,0,petrol,1.5,0,0,0,0,0,0,Germany
3323,3323,Skoda,Octavia,11000.0,2010,2,105.0,0,diesel,1.9,0,0,0,0,0,0,Czech Republic
3324,3324,Skoda,Octavia,42000.0,2016,2,110.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
3325,3325,Honda,Civic,16000.0,2010,1,140.0,0,petrol,1.8,0,0,0,0,0,0,Japan
3326,3326,Subaru,Forester,75000.0,2015,3,150.0,1,petrol,2.0,0,0,0,0,0,0,Japan
3327,3327,Skoda,Octavia,46000.0,2016,4,110.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
3328,3328,Isuzu,D-MAX,85000.0,2016,3,163.0,0,diesel,2.5,0,0,0,0,0,0,Japan
3329,3329,Volkswagen,Scirocco,42900.0,2012,4,160.0,0,petrol,1.4,0,0,0,0,0,0,Germany
3330,3330,Kia,Rio,21000.0,2014,3,109.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
3331,3331,Toyota,Hilux Vigo,102200.0,2012,3,171.0,1,diesel,3.0,0,0,0,0,0,0,Japan
3332,3332,Mazda,3,17200.0,2010,2,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3333,3333,Honda,Civic,26700.0,2011,3,140.0,0,petrol,1.8,0,0,0,0,0,0,Japan
3334,3334,Citroen,C4,7000.0,2010,2,150.0,0,petrol,1.6,0,0,0,0,0,0,France
3335,3335,Skoda,Octavia,81000.0,2019,2,150.0,0,petrol,1.5,0,0,0,0,0,0,Czech Republic
3336,3336,Mercedes-Benz,GLC,240000.0,2019,1,211.0,1,petrol,2.0,0,0,0,0,0,0,Germany
3337,3337,Mazda,323,6500.0,1999,2,115.0,0,petrol,1.8,1,0,0,0,0,0,Japan
3338,3338,Mazda,CX-5,75000.0,2017,2,165.0,0,petrol,2.0,1,1,0,1,0,0,Japan
3339,3339,Nissan,Qashqai,49999.0,2018,1,130.0,0,diesel,1.6,0,1,1,1,0,0,Japan
3340,3340,Ford,Edge,2100.0,2013,3,285.0,1,petrol,3.5,1,1,0,0,0,0,United States
3341,3341,Skoda,Scala,54000.0,2020,1,115.0,0,petrol,1.0,1,0,0,0,0,0,Czech Republic
3342,3342,Ssangyong,Rexton,176000.0,2021,1,202.0,0,diesel,2.2,0,1,1,0,1,1,South Korea
3343,3343,Volkswagen,Transporter,49000.0,2013,2,84.0,0,diesel,2.0,1,0,0,0,0,0,Germany
3344,3344,Hyundai,i30,28000.0,2013,2,135.0,0,petrol,1.6,1,1,0,0,0,0,South Korea
3345,3345,Hyundai,Elantra,69000.0,2019,2,127.0,0,petrol,1.6,0,1,1,0,1,1,South Korea
3346,3346,Renault,Kedgar,55000.0,2018,2,110.0,0,diesel,1.5,0,1,1,1,0,0,France
3347,3347,Suzuki,Swift,22000.0,2012,2,94.0,0,petrol,1.2,1,1,0,0,0,0,Japan
3348,3348,Mazda,2,49000.0,2017,2,112.0,0,petrol,1.5,1,1,0,0,0,0,Japan
3349,3349,Chevrolet,Uplander,7000.0,2009,2,240.0,0,electric,3.9,0,1,0,0,0,0,United States
3350,3350,Toyota,Corolla Hybrid,95000.0,2020,0,98.0,0,hybrid,1.8,0,1,0,1,0,0,Japan
3351,3351,Hyundai,i20 Cross,44000.0,2017,3,100.0,0,petrol,1.4,1,0,1,0,0,0,South Korea
3352,3352,Mazda,CX-5,89000.0,2018,2,165.0,0,petrol,2.0,0,1,1,1,0,0,Japan
3353,3353,Mercedes-Benz,S-CLAss Coupe,727000.0,2019,1,612.0,1,petrol,4.0,1,0,1,0,1,1,Germany
3354,3354,Mini,Countryman,42000.0,2011,1,122.0,0,petrol,1.6,1,1,0,0,0,0,United Kingdom
3355,3355,Nissan,Qashqai,138900.0,2022,1,156.0,0,petrol,1.3,0,1,1,0,0,0,Japan
3356,3356,Mazda,MX-5,100000.0,2008,6,161.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3357,3357,Citroen,C3,13500.0,2012,3,120.0,0,petrol,1.6,0,0,0,0,0,0,France
3358,3358,Mazda,3,9000.0,2008,5,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3359,3359,Peugeot,2008,90000.0,2020,2,130.0,0,petrol,1.2,0,0,0,0,0,0,France
3360,3360,Nissan,Qashqai,5000.0,2018,2,115.0,0,petrol,1.2,0,0,0,0,0,0,Japan
3361,3361,Suzuki,Liana,6800.0,2007,2,107.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3362,3362,Subaru,XV,45500.0,2014,3,114.0,1,petrol,1.6,0,0,0,0,0,0,Japan
3363,3363,Volkswagen,Kravel,10000.0,2019,2,102.0,0,diesel,2.0,0,0,0,0,0,0,Germany
3364,3364,Honda,Accord,22500.0,2008,3,156.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3365,3365,Nissan,Qashqai,28000.0,2013,5,117.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3366,3366,Citroen,C4,15000.0,2012,3,156.0,0,petrol,1.6,0,0,0,0,0,0,France
3367,3367,Mazda,CX-3,75000.0,2018,1,156.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3368,3368,Nissan,X-Trail,95000.0,2017,2,130.0,0,diesel,1.6,0,0,0,0,0,0,Japan
3369,3369,Volkswagen,Touareg,25000.0,2008,1,280.0,1,petrol,3.6,1,1,0,0,0,0,Germany
3370,3370,Porsche,911 Carrera,950000.0,2022,1,385.0,0,petrol,3.0,1,1,0,0,0,0,Germany
3371,3371,Kia,Niro Hybrid,99999.0,2021,1,141.0,0,petrol,1.6,0,0,1,1,1,1,South Korea
3372,3372,Mini,Cooper,24900.0,2007,4,175.0,0,petrol,1.6,0,1,0,0,0,0,United Kingdom
3373,3373,Mazda,3,8000.0,2006,3,105.0,0,petrol,1.6,1,0,0,0,0,0,Japan
3374,3374,Kia,Sorento,54000.0,2011,2,174.0,1,petrol,2.4,0,1,0,0,0,0,South Korea
3375,3375,Suzuki,SX4,15000.0,2009,3,107.0,0,petrol,1.6,1,1,0,0,0,0,Japan
3376,3376,Mitsubishi,Outlander,52000.0,2015,4,150.0,1,petrol,2.0,1,1,0,1,0,0,Japan
3377,3377,Kia,Rio,26000.0,2012,3,109.0,0,petrol,1.4,1,1,0,0,0,0,South Korea
3378,3378,Skoda,Fabia,64000.0,2018,2,110.0,0,petrol,1.0,1,0,0,0,0,0,Czech Republic
3379,3379,Mini,Cooper,18000.0,2007,4,120.0,0,petrol,1.6,1,1,0,0,0,0,United Kingdom
3380,3380,Mazda,3,14500.0,2009,3,105.0,0,petrol,1.6,1,1,0,0,0,0,Japan
3381,3381,Citroen,Berlingo,1000.0,2011,2,75.0,0,diesel,1.6,1,0,0,1,0,0,France
3382,3382,Volkswagen,Caddy Maxi,98000.0,2019,1,102.0,0,diesel,2.0,0,1,1,1,0,0,Germany
3383,3383,Audi,A1,65000.0,2016,1,125.0,0,petrol,1.4,1,0,0,0,0,0,Germany
3384,3384,Skoda,Octavia,114999.0,2021,1,150.0,0,petrol,1.5,1,0,0,0,0,0,Czech Republic
3385,3385,Toyota,Hilux,125000.0,2016,2,150.0,1,diesel,2.4,1,1,0,1,0,0,Japan
3386,3386,Mitsubishi,Outlander PHEV,91900.0,2017,2,121.0,1,hybrid,2.0,0,1,1,0,0,0,Japan
3387,3387,Mercedes-Benz,A-CLAss,39500.0,2024,0,160.0,0,hybrid,1.3,0,1,1,0,0,0,Germany
3388,3388,Infiniti,Q50,120000.0,2018,3,211.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3389,3389,Mazda,3,19000.0,2010,4,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3390,3390,Fiat,500,25000.0,2015,4,69.0,0,petrol,1.2,0,0,0,0,0,0,Italy
3391,3391,Renault,Clio,6900.0,2011,4,75.0,0,petrol,1.1,0,0,0,0,0,0,France
3392,3392,Kia,Picanto,71000.0,2020,2,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
3393,3393,Hyundai,iX35,50000.0,2015,3,154.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
3394,3394,Isuzu,4X4 D-MAX,73000.0,2013,2,163.0,1,diesel,2.5,0,0,0,0,0,0,Japan
3395,3395,Hyundai,Tucson,75000.0,2016,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
3396,3396,Subaru,XV,2000.0,2017,2,114.0,1,petrol,1.6,0,0,0,0,0,0,Japan
3397,3397,Fiat,Doblo,11500.0,2001,3,63.0,0,diesel,1.9,0,0,0,0,0,0,Italy
3398,3398,Toyota,Corolla,23900.0,2009,2,124.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3399,3399,Toyota,Corolla Hybrid,83200.0,2019,2,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
3400,3400,Volkswagen,Golf,61800.0,2015,2,150.0,0,diesel,1.4,0,0,0,0,0,0,Germany
3401,3401,Subaru,Outback,64000.0,2015,2,175.0,1,petrol,2.5,0,0,0,0,0,0,Japan
3402,3402,Nissan,Juke,28900.0,2014,5,117.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3403,3403,Mazda,CX-5,98650.0,2017,1,165.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3404,3404,Mitsubishi,Eclipse Cross,101000.0,2020,2,163.0,0,petrol,1.5,0,0,0,0,0,0,Japan
3405,3405,Hyundai,H350,77999.0,2018,1,170.0,0,diesel,2.5,1,0,0,0,0,0,South Korea
3406,3406,Mercedes-Benz,GLE Coupe,645000.0,2022,1,429.0,1,petrol,3.0,1,0,1,0,1,1,Germany
3407,3407,Volvo,S90,178000.0,2021,1,250.0,0,petrol,2.0,0,1,1,0,0,0,Sweden
3408,3408,Nissan,X-Trail,109900.0,2018,1,177.0,1,diesel,2.0,0,1,1,1,0,0,Japan
3409,3409,Hyundai,Ioniq,79000.0,2018,1,141.0,0,hybrid,1.6,1,1,1,0,0,0,South Korea
3410,3410,Hyundai,Ioniq,112000.0,2021,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,South Korea
3411,3411,Seat,Ibiza,18000.0,2009,8,150.0,0,petrol,1.4,1,1,0,0,0,0,Spain
3412,3412,Skoda,Octavia,50000.0,2017,1,115.0,0,petrol,1.0,1,0,1,1,0,0,Czech Republic
3413,3413,Mitsubishi,Outlander,86500.0,2017,1,150.0,0,petrol,2.0,0,1,1,0,1,1,Japan
3414,3414,Chevrolet,Silverado 2500,67000.0,2018,2,397.0,0,diesel,6.6,1,0,0,0,0,0,United States
3415,3415,Jeep,Grand Cherokee,119000.0,2011,2,352.0,1,petrol,5.7,1,0,0,0,0,0,United States
3416,3416,Genesis,GV80,339000.0,2022,2,277.0,0,diesel,3.0,1,0,1,0,1,1,United Kingdom
3417,3417,Seat,Ibiza,40900.0,2017,2,110.0,0,petrol,1.0,1,1,0,1,0,0,Spain
3418,3418,Chevrolet,Spark,12000.0,2011,2,82.0,0,electric,1.2,0,0,0,1,0,0,United States
3419,3419,Toyota,Corolla,70000.0,2016,2,132.0,0,petrol,1.6,0,1,0,1,0,0,Japan
3420,3420,Kia,Sportage,101000.0,2019,2,177.0,1,petrol,1.6,0,0,0,0,0,0,South Korea
3421,3421,Citroen,C1,23000.0,2016,3,69.0,0,petrol,1.0,0,0,0,0,0,0,France
3422,3422,Hyundai,i30,14000.0,2008,4,126.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
3423,3423,Nissan,Qashqai,64000.0,2015,3,130.0,0,diesel,1.6,0,0,0,0,0,0,Japan
3424,3424,Toyota,Land Cruiser,105000.0,2005,5,173.0,1,diesel,3.0,0,0,0,0,0,0,Japan
3425,3425,Daihatsu,Trios,31000.0,2008,3,104.0,1,petrol,1.5,0,0,0,0,0,0,Japan
3426,3426,Peugeot,208,36000.0,2017,3,110.0,0,petrol,1.2,0,0,0,0,0,0,France
3427,3427,Kia,Forte,39000.0,2017,3,130.0,0,petrol,1.6,1,0,0,0,0,0,South Korea
3428,3428,Chevrolet,Trax,60000.0,2018,1,140.0,0,electric,1.4,1,1,1,0,0,0,United States
3429,3429,Mazda,3,19900.0,2010,1,105.0,0,petrol,1.6,1,0,0,0,0,0,Japan
3430,3430,BMW,5 Series,224900.0,2020,2,184.0,0,hybrid,2.0,0,1,0,0,1,1,Germany
3431,3431,Mazda,3,37500.0,2009,1,150.0,0,petrol,2.0,1,1,0,0,0,0,Japan
3432,3432,Volvo,XC40,165000.0,2020,1,190.0,0,petrol,2.0,1,1,1,0,0,0,Sweden
3433,3433,Mazda,CX-5,49000.0,2014,3,155.0,0,petrol,2.0,1,1,0,1,0,0,Japan
3434,3434,Nissan,Micra,4500.0,2018,2,80.0,0,petrol,1.2,1,0,0,0,0,0,Japan
3435,3435,Skoda,Superb,65000.0,2017,4,180.0,0,petrol,1.8,0,1,1,1,0,0,Czech Republic
3436,3436,Skoda,Kodiaq,131999.0,2018,2,190.0,1,diesel,2.0,0,1,1,0,1,1,Czech Republic
3437,3437,Renault,Capture,3000.0,2013,3,120.0,0,petrol,1.2,1,1,0,1,0,0,France
3438,3438,Suzuki,Ignis,79900.0,2022,1,83.0,0,hybrid,1.2,0,0,1,1,0,0,Japan
3439,3439,Honda,Accord,45000.0,2007,4,190.0,0,petrol,2.4,0,0,0,0,0,0,Japan
3440,3440,Mitsubishi,Pajero,7000.0,1999,7,125.0,1,diesel,2.8,0,0,0,0,0,0,Japan
3441,3441,BMW,X5,76000.0,2011,3,306.0,1,petrol,3.0,0,0,0,0,0,0,Germany
3442,3442,Toyota,Corolla Hybrid,104000.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
3443,3443,Hyundai,Santa Fe,35000.0,2007,3,150.0,1,diesel,2.2,0,0,0,0,0,0,South Korea
3444,3444,Honda,Accord,20000.0,2008,5,155.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3445,3445,Nissan,Qashqai,2500.0,2009,3,140.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3446,3446,Kia,Niro Hybrid,98000.0,2018,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
3447,3447,Nissan,Qashqai,25500.0,2009,4,140.0,1,petrol,2.0,0,0,0,0,0,0,Japan
3448,3448,Suzuki,Liana,12000.0,2008,4,107.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3449,3449,Peugeot,3008,65000.0,2017,2,165.0,0,petrol,1.6,0,0,0,0,0,0,France
3450,3450,Skoda,Superb,228000.0,2023,2,280.0,1,petrol,2.0,0,1,1,0,1,1,Czech Republic
3451,3451,Mazda,6,33000.0,2013,4,155.0,0,petrol,2.0,1,1,0,0,0,0,Japan
3452,3452,Volkswagen,Polo,22000.0,2011,5,105.0,0,petrol,1.2,1,0,0,0,0,0,Germany
3453,3453,Jeep,Grand Cherokee,139000.0,2018,2,282.0,1,petrol,3.6,1,0,1,0,0,0,United States
3454,3454,Mercedes-Benz,C-CLAss,238000.0,2020,2,258.0,0,petrol,2.0,0,1,1,1,0,0,Germany
3455,3455,Audi,A1,121000.0,2021,1,110.0,0,petrol,1.0,1,0,0,0,0,0,Germany
3456,3456,Toyota,C-HR,113000.0,2018,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Japan
3457,3457,Peugeot,3008,115990.0,2019,1,180.0,0,petrol,1.6,0,0,1,1,1,1,France
3458,3458,Mazda,CX-5,6000.0,2019,1,165.0,0,petrol,2.0,0,1,1,1,0,0,Japan
3459,3459,Kia,Sorento,249900.0,2024,0,180.0,0,petrol,2.5,0,0,1,0,1,1,South Korea
3460,3460,Kia,Seltos,129000.0,2023,1,149.0,0,petrol,2.0,1,1,1,0,0,0,South Korea
3461,3461,Ford,Mustang,229000.0,2022,1,310.0,0,petrol,2.3,0,1,1,0,0,0,United States
3462,3462,Nissan,Juke,22900.0,2011,2,117.0,0,petrol,1.6,0,1,0,0,0,0,Japan
3463,3463,Audi,A1,59900.0,2017,1,95.0,0,petrol,1.0,1,1,0,1,0,0,Germany
3464,3464,Hyundai,Accent/i25,83000.0,2022,1,123.0,0,petrol,1.6,1,0,1,0,0,0,South Korea
3465,3465,Skoda,Superb,98000.0,2017,3,280.0,1,petrol,2.0,0,1,1,0,1,1,Czech Republic
3466,3466,Mitsubishi,Eclipse Cross,92900.0,2020,1,163.0,0,petrol,1.5,1,1,0,0,1,1,Japan
3467,3467,Toyota,Prius,62990.0,2017,3,98.0,0,hybrid,1.8,0,0,0,0,0,0,Japan
3468,3468,Volkswagen,Tiguan,135000.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Germany
3469,3469,Skoda,Kodiaq,123000.0,2019,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Czech Republic
3470,3470,Toyota,C-HR,114999.0,2020,1,98.0,0,hybrid,1.8,0,0,0,0,0,0,Japan
3471,3471,Honda,Civic,33000.0,2013,4,142.0,0,petrol,1.8,0,0,0,0,0,0,Japan
3472,3472,Ford,Fiesta,18000.0,2014,3,105.0,0,petrol,1.6,0,0,0,0,0,0,United States
3473,3473,Lexus,CT200H,62000.0,2015,1,99.0,0,hybrid,1.8,0,0,0,0,0,0,Japan
3474,3474,Toyota,Corolla,2000.0,2009,1,124.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3475,3475,Chevrolet,Silverado 2500,2000.0,2009,3,365.0,0,diesel,6.6,0,0,0,0,0,0,United States
3476,3476,Seat,Leon,49999.0,2015,5,122.0,0,petrol,1.4,0,0,0,0,0,0,Spain
3477,3477,Suzuki,SX4 crossover,40000.0,2015,1,118.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3478,3478,Mercedes-Benz,GLA,269000.0,2022,2,163.0,0,petrol,1.3,0,0,0,0,0,0,Germany
3479,3479,Toyota,Land Cruiser,109000.0,2008,1,173.0,1,diesel,3.0,0,0,0,0,0,0,Japan
3480,3480,Mazda,2,83300.0,2022,1,116.0,0,petrol,1.5,0,0,0,0,0,0,Japan
3481,3481,BMW,2 Series,170000.0,2016,2,326.0,0,petrol,3.0,0,0,0,0,0,0,Germany
3482,3482,Chevrolet,Spark,9500.0,2011,3,82.0,0,electric,1.2,0,0,0,0,0,0,United States
3483,3483,Mercedes-Benz,C-CLAss,12000.0,2021,1,194.0,0,diesel,2.0,0,0,0,0,0,0,Germany
3484,3484,Hyundai,i20,20900.0,2011,3,100.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
3485,3485,Suzuki,Alto,15000.0,2013,2,67.0,0,petrol,1.0,0,0,0,0,0,0,Japan
3486,3486,Audi,Q3,3000.0,2017,1,150.0,0,petrol,1.4,0,0,0,0,0,0,Germany
3487,3487,Audi,A7,49000.0,2011,10,300.0,1,petrol,3.0,1,1,0,0,0,0,Germany
3488,3488,Nissan,Juke,20000.0,2011,3,117.0,0,petrol,1.6,1,1,0,0,0,0,Japan
3489,3489,Chevrolet,Spark,57000.0,2020,2,98.0,0,electric,1.4,1,1,1,0,0,0,United States
3490,3490,Mercedes-Benz,S-CLAss,169900.0,2014,5,258.0,0,diesel,3.0,0,1,1,0,1,1,Germany
3491,3491,Hyundai,Sonata Hybrid,79900.0,2018,1,154.0,0,hybrid,2.0,0,0,1,1,0,0,South Korea
3492,3492,Audi,R8,1390000.0,2024,0,570.0,0,petrol,5.2,0,1,1,0,0,0,Germany
3493,3493,Kia,Sportage,69500.0,2018,2,132.0,0,petrol,1.6,1,1,1,0,0,0,South Korea
3494,3494,Nissan,X-Trail,79999.0,2019,2,160.0,0,petrol,1.3,1,1,1,0,0,0,Japan
3495,3495,Toyota,Camry,60000.0,2017,1,158.0,0,hybrid,2.5,0,1,0,1,0,0,Japan
3496,3496,Citroen,Berlingo,59999.0,2020,1,100.0,0,diesel,1.5,1,0,1,1,0,0,France
3497,3497,Kia,Picanto,37900.0,2017,2,85.0,0,petrol,1.2,1,1,1,0,0,0,South Korea
3498,3498,Toyota,Prius,69999.0,2018,2,98.0,0,hybrid,1.8,0,1,0,0,1,1,Japan
3499,3499,Nissan,Micra,18000.0,2012,2,80.0,0,petrol,1.2,0,0,0,0,0,0,Japan
3500,3500,Seat,Leon,1000.0,2013,2,160.0,0,petrol,1.8,1,1,0,0,0,0,Spain
3501,3501,Ford,Mustang,299000.0,2024,0,310.0,0,petrol,2.3,0,1,1,0,0,0,United States
3502,3502,Subaru,XV,73000.0,2018,2,156.0,1,petrol,2.0,0,1,1,1,0,0,Japan
3503,3503,Subaru,XV,89000.0,2020,1,152.0,1,petrol,2.0,0,1,1,0,1,1,Japan
3504,3504,Opel,Corsa,25600.0,2016,2,90.0,0,petrol,1.4,0,0,0,0,0,0,Germany
3505,3505,Chrysler,Grand Voyager,62600.0,2015,2,279.0,0,petrol,3.6,0,0,0,0,0,0,United States
3506,3506,Hyundai,Tucson,83000.0,2016,2,184.0,0,diesel,2.0,0,0,0,0,0,0,South Korea
3507,3507,Kia,CEED,15875.0,2012,3,126.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
3508,3508,Alfa Romeo,Mito,53000.0,2016,3,170.0,0,petrol,1.4,0,0,0,0,0,0,Italy
3509,3509,Chevrolet,Cruze,1400.0,2011,2,124.0,0,electric,1.6,0,0,0,0,0,0,United States
3510,3510,Honda,HR-V,87000.0,2019,2,131.0,0,petrol,1.5,0,0,0,0,0,0,Japan
3511,3511,Kia,Rio,11300.0,2008,3,97.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
3512,3512,Honda,Civic Hybrid,21900.0,2009,4,115.0,0,hybrid,1.3,0,0,0,0,0,0,Japan
3513,3513,Mazda,CX-5,49000.0,2012,2,155.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3514,3514,Nissan,Qashqai,56000.0,2015,2,130.0,0,diesel,1.6,0,0,0,0,0,0,Japan
3515,3515,Hyundai,i25,38500.0,2013,2,124.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
3516,3516,Mitsubishi,Outlander PHEV,100000.0,2018,2,121.0,1,hybrid,2.0,0,0,0,0,0,0,Japan
3517,3517,Skoda,Octavia,58000.0,2016,1,150.0,0,petrol,1.4,0,0,0,0,0,0,Czech Republic
3518,3518,Cupra,Formentor,269000.0,2024,1,310.0,1,petrol,2.0,1,1,0,0,0,0,Spain
3519,3519,Audi,A1,104900.0,2019,3,116.0,0,petrol,1.0,1,0,0,0,0,0,Germany
3520,3520,Hyundai,i10,26990.0,2015,2,66.0,0,petrol,1.0,1,0,0,0,0,0,South Korea
3521,3521,Audi,Q5,61990.0,2013,2,225.0,1,petrol,2.0,1,1,0,0,0,0,Germany
3522,3522,Volkswagen,Golf GTI,185000.0,2022,1,245.0,0,petrol,2.0,0,1,1,0,1,1,Germany
3523,3523,Skoda,Octavia,2500.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Czech Republic
3524,3524,Volkswagen,Golf,93000.0,2019,1,150.0,0,petrol,1.5,1,0,1,0,1,1,Germany
3525,3525,Land Rover,Range Rover Sport,329000.0,2019,3,404.0,1,hybrid,2.0,1,1,0,0,0,0,United Kingdom
3526,3526,Land Rover,Range Rover Sport,209900.0,2015,2,258.0,1,diesel,3.0,1,1,0,0,0,0,United Kingdom
3527,3527,Renault,Grand Scenic,7000.0,2021,1,140.0,0,petrol,1.3,1,1,1,0,0,0,France
3528,3528,Hyundai,i10,24000.0,2015,3,66.0,0,petrol,1.0,1,0,0,1,0,0,South Korea
3529,3529,Toyota,Corolla Hybrid,117500.0,2021,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Japan
3530,3530,Kia,Rio,28000.0,2014,1,109.0,0,petrol,1.4,1,1,0,0,0,0,South Korea
3531,3531,Mercedes-Benz,GLC,469000.0,2024,0,204.0,1,petrol,2.0,0,0,1,0,1,1,Germany
3532,3532,Mazda,5,55000.0,2016,2,145.0,0,petrol,2.0,1,0,0,0,0,0,Japan
3533,3533,Kia,Picanto,58500.0,2018,2,84.0,0,petrol,1.2,1,0,1,0,0,0,South Korea
3534,3534,Mitsubishi,Pajero,69900.0,2008,1,250.0,1,petrol,3.8,0,1,0,0,0,0,Japan
3535,3535,Nissan,Qashqai,79900.0,2019,2,159.0,0,petrol,1.3,0,1,1,1,0,0,Japan
3536,3536,Mercedes-Benz,S-CLAss,214900.0,2015,1,442.0,0,hybrid,3.0,1,0,0,0,0,0,Germany
3537,3537,Hyundai,Sonata Hybrid,143000.0,2022,1,192.0,0,hybrid,2.0,0,1,0,1,1,1,South Korea
3538,3538,Renault,Capture,32500.0,2014,2,120.0,0,petrol,1.2,0,0,0,0,0,0,France
3539,3539,Hyundai,Tucson,72000.0,2017,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
3540,3540,Citroën,Jumpy,34900.0,2015,2,128.0,0,diesel,2.0,1,0,0,0,0,0,France
3541,3541,Renault,Fluence,34000.0,2016,2,115.0,0,petrol,1.6,0,0,0,0,0,0,France
3542,3542,Toyota,RAV4,143000.0,2020,1,175.0,0,petrol,2.0,0,0,0,0,0,0,Japan
3543,3543,Iveco,Daily,190000.0,2022,1,180.0,0,petrol,5.2,0,0,0,0,0,0,Italy
3544,3544,Mazda,3,49000.0,2014,3,120.0,0,petrol,1.5,0,0,0,0,0,0,Japan
3545,3545,Nissan,Micra,10000.0,2012,3,80.0,0,petrol,1.2,0,0,0,0,0,0,Japan
3546,3546,Hyundai,Ioniq,79000.0,2017,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
3547,3547,Toyota,Corolla,60000.0,2016,2,132.0,0,petrol,1.6,0,0,0,0,0,0,Japan
3548,3548,Nissan,Qashqai,57600.0,2016,2,115.0,0,petrol,1.2,0,0,0,0,0,0,Japan
3549,3549,Opel,Astra,18000.0,2015,5,140.0,0,petrol,1.4,0,0,0,0,0,0,Germany
3550,3550,Kia,Rio,12000.0,2011,2,97.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
3551,3551,Seat,Ibiza,14100.0,2012,3,85.0,0,petrol,1.4,0,0,0,0,0,0,Spain
3552,3552,Chevrolet,Traverse,68000.0,2016,2,281.0,0,electric,3.6,1,0,0,0,0,0,United States
3553,3553,Mazda,2,16900.0,2010,3,103.0,0,petrol,1.5,1,0,0,0,0,0,Japan
3554,3554,Hyundai,Ioniq,98000.0,2022,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,South Korea
3555,3555,Mercedes-Benz,E-CLAss,249900.0,2020,1,211.0,0,hybrid,2.0,0,1,1,0,0,0,Germany
3556,3556,Dodge,Ram,9000.0,2021,1,370.0,1,diesel,6.7,1,0,0,0,0,0,United States
3557,3557,Toyota,Yaris Hybrid,77000.0,2019,2,73.0,0,hybrid,1.5,0,1,1,0,0,0,Japan
3558,3558,Citroen,C5,78900.0,2020,1,130.0,0,diesel,1.5,0,1,1,1,0,0,France
3559,3559,Toyota,Aygo Cross,81900.0,2022,1,72.0,0,petrol,1.0,0,0,1,1,1,1,Japan
