,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,cruise_control
528,BMW,3 SERIES,265000.0,2024,1,156.0,0,petrol,2.0,1,1,1,0,0
529,Nissan,QASHQAI,83000.0,2019,2,115.0,0,diesel,1.5,0,1,1,1,0
530,Skoda,KODIAQ,135900.0,2020,1,150.0,0,petrol,1.5,0,0,1,0,1
531,Citroen,C4,125000.0,2022,1,130.0,0,petrol,1.2,0,1,1,0,1
532,Mercedes-Benz,A-CLASS,5000.0,2021,1,136.0,0,petrol,1.3,1,1,1,0,0
533,Mitsubishi,OUTLANDER,118000.0,2021,1,150.0,0,petrol,2.0,0,1,1,0,1
534,Renault,FLUENCE,18000.0,2013,2,110.0,0,diesel,1.5,1,0,0,1,0
535,Hyundai,I25,55900.0,2018,0,100.0,0,petrol,1.4,0,0,1,0,0
536,Seat,ATKA,95000.0,2020,1,150.0,0,petrol,1.5,0,1,1,0,1
537,Toyota,PRIUS PLUS HYBRID,90000.0,2019,2,99.0,0,hybrid,1.8,0,1,0,1,0
538,Peugeot,208,29500.0,2017,2,110.0,0,petrol,1.2,1,0,0,1,0
539,Toyota,LAND CRUISER,235000.0,2014,2,190.0,1,diesel,3.0,1,1,0,0,0
540,Mitsubishi,OUTLANDER,85000.0,2017,2,121.0,1,hybrid,2.0,0,0,1,1,0
541,Mercedes-Benz,GLE,525000.0,2023,1,194.0,0,diesel,2.0,0,1,1,0,0
542,Skoda,OCTAVIA,32600.0,2016,4,150.0,0,diesel,2.0,1,1,0,1,0
543,Skoda,KODIAQ,105000.0,2017,1,180.0,1,petrol,2.0,1,0,0,0,0
544,Kia,SPORTAGE,62000.0,2017,2,132.0,0,petrol,1.6,1,1,1,0,0
545,Kia,PICANTO,71800.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0
546,Opel,MOKKA X,57800.0,2018,1,140.0,0,petrol,1.4,0,1,1,1,0
547,BMW,7 SERIES,440000.0,2020,1,286.0,0,hybrid,3.0,1,0,0,1,1
548,BMW,1 SERIES,60000.0,2017,2,140.0,0,petrol,1.5,0,0,0,0,0
549,Fiat,DOBLO,43000.0,2018,2,95.0,0,diesel,1.2,1,0,1,1,0
550,Subaru,XV,35000.0,2013,2,150.0,1,petrol,2.0,1,1,0,1,0
551,Jeep,WRANGLER,339000.0,2021,1,270.0,1,petrol,2.0,1,0,0,0,0
552,Mitsubishi,OUTLANDER,91000.0,2019,2,150.0,0,petrol,2.0,0,1,1,0,1
553,Toyota,LAND CRUISER,125000.0,2008,4,173.0,1,diesel,3.0,1,1,0,0,0
554,Mitsubishi,OUTLANDER,103000.0,2018,2,150.0,0,petrol,2.0,0,1,1,0,1
555,Skoda,OCTAVIA,79900.0,2020,1,150.0,0,petrol,1.5,1,0,0,0,0
556,Hyundai,I25,43500.0,2017,2,100.0,0,petrol,1.4,1,0,1,0,0
557,Audi,Q7,10000.0,2016,5,272.0,1,diesel,3.0,1,1,0,1,0
558,Toyota,COROLLA HYBRID,119900.0,2021,1,98.0,0,petrol,1.8,0,1,1,0,1
559,Jeep,CHEROKEE,96000.0,2016,1,271.0,1,petrol,3.2,1,1,0,0,0
560,Chrysler,300C,49900.0,2013,6,282.0,0,petrol,3.6,1,1,0,0,0
561,Mitsubishi,OUTLANDER,94900.0,2019,2,150.0,0,petrol,2.0,0,1,1,0,1
562,Toyota,COROLLA HYBRID,84900.0,2019,1,98.0,0,hybrid,1.8,1,0,0,1,0
563,Peugeot,5008,24900.0,2015,2,156.0,0,petrol,1.6,0,1,0,0,0
564,Alfa Romeo,GIULIETTA,4000.0,2017,3,170.0,0,petrol,1.4,1,1,0,1,0
565,Mazda,3,118900.0,2022,2,165.0,0,petrol,2.0,0,1,1,0,1
566,Toyota,RAV4,269900.0,2024,0,178.0,0,hybrid,2.5,0,1,1,0,0
567,Land Rover,DISCOVERY SPORT,133000.0,2016,2,240.0,1,petrol,2.0,0,0,0,0,0
568,Kia,SORENTO,7000.0,2020,2,200.0,1,diesel,2.2,0,0,1,0,1
569,Fiat,QUBO,29500.0,2017,1,80.0,0,diesel,1.2,1,0,0,1,0
570,Jeep,WRANGLER,280000.0,2022,1,272.0,1,petrol,2.0,1,1,1,0,0
571,Kia,SPORTAGE,99000.0,2020,1,177.0,0,petrol,1.6,1,1,1,0,0
572,BMW,2 SERIES,170000.0,2021,1,136.0,0,petrol,1.5,0,1,1,0,1
573,BMW,5 SERIES,198000.0,2019,3,184.0,0,hybrid,2.0,0,1,1,0,0
574,Kia,PICANTO,57000.0,2017,4,84.0,0,petrol,1.2,1,0,1,0,0
575,Dacia,DUSTER,73000.0,2021,1,150.0,1,petrol,1.3,1,1,1,0,0
576,Peugeot,5008,99000.0,2019,1,180.0,0,petrol,1.6,0,1,1,0,1
577,Toyota,LAND CRUISER,248080.0,2019,2,177.0,1,diesel,2.8,1,1,1,0,0
578,Peugeot,3008,94500.0,2020,1,130.0,0,petrol,1.2,0,1,1,1,0
579,Skoda,SUPERB,130000.0,2018,2,280.0,1,petrol,2.0,0,1,1,0,1
580,Subaru,FORESTER,60000.0,2015,2,150.0,1,petrol,2.0,1,0,0,0,0
581,Kia,PICANTO,76000.0,2022,1,84.0,0,petrol,1.2,0,1,1,0,0
582,Dacia,DUSTER,97500.0,2022,1,150.0,0,petrol,1.3,0,1,1,1,0
583,Mercedes-Benz,A-CLASS,79000.0,2016,4,156.0,0,petrol,1.6,1,1,1,0,0
584,Skoda,OCTAVIA,30000.0,2014,3,105.0,0,petrol,1.2,1,0,0,0,0
585,Jeep,GRAND CHEROKEE,154500.0,2019,2,286.0,1,petrol,3.6,1,1,1,0,0
586,Kia,SPORTAGE,66300.0,2017,2,132.0,0,petrol,1.6,1,1,1,0,0
587,Mercedes-Benz,GLE,465000.0,2023,1,255.0,1,petrol,2.0,1,1,1,0,0
588,Chevrolet,SONIC,13650.0,2012,3,101.0,0,electric,1.4,1,1,0,0,0
589,Suzuki,VITRA,47000.0,2016,2,120.0,0,petrol,1.6,0,1,1,1,0
590,Mercedes-Benz,B-CLASS,18000.0,2017,2,136.0,0,diesel,2.1,0,1,1,1,0
591,Toyota,PRIUS,58125.0,2016,4,98.0,0,hybrid,1.8,0,1,1,0,0
592,Mitsubishi,SPACE STAR,53000.0,2021,1,71.0,0,petrol,1.2,1,1,1,0,0
593,Mitsubishi,OUTLANDER,83000.0,2017,2,150.0,0,petrol,2.0,0,1,1,0,1
594,Volkswagen,JETTA,26000.0,2012,2,122.0,0,petrol,1.4,1,1,0,1,0
595,Hyundai,TUCSON,110000.0,2018,1,177.0,0,petrol,1.6,0,1,1,0,0
596,Ivoco,DAILY,159900.0,2022,1,180.0,0,petrol,5.2,1,0,0,0,0
597,Toyota,COROLLA,11000.0,2016,3,132.0,0,petrol,1.6,1,1,0,1,0
598,Skoda,SUPERB,78000.0,2019,2,150.0,0,diesel,2.0,0,1,1,0,1
599,Fiat,TIPO,32000.0,2016,1,110.0,0,petrol,1.6,1,1,1,0,0
600,Audi,A4,203000.0,2022,1,204.0,0,petrol,2.0,0,1,1,1,0
601,Jeep,GRAND CHEROKEE,189900.0,2021,1,286.0,1,petrol,3.6,1,1,1,0,0
602,Mazda,CX-5,104000.0,2018,2,165.0,0,petrol,2.0,0,1,1,1,0
603,Skoda,KODIAQ,89000.0,2018,2,150.0,0,diesel,2.0,1,0,0,0,0
604,Kia,PICANTO,68000.0,2019,2,84.0,0,petrol,1.2,1,1,1,0,0
605,Citroen,C4,67500.0,2021,1,130.0,0,petrol,1.2,0,1,1,0,1
606,Jeep,COMPASS,108900.0,2019,1,170.0,1,petrol,1.4,0,1,1,0,1
607,Nissan,SENTRA,78384.0,2021,1,149.0,0,petrol,2.0,0,0,0,0,0
608,Skoda,KAROQ,108900.0,2022,1,150.0,0,petrol,1.5,0,1,1,0,1
609,Toyota,COROLLA HYBRID,102359.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0
610,Hyundai,I10,64175.0,2021,1,84.0,0,petrol,1.2,1,0,1,0,0
611,Ford,EXPLORER,130000.0,2018,2,290.0,1,petrol,3.5,1,1,0,0,0
612,Jeep,WRANGLER,279000.0,2022,1,272.0,1,petrol,2.0,1,0,0,0,0
613,Mazda,CX-5,58000.0,2014,1,155.0,0,petrol,2.0,1,1,0,1,0
614,Honda,CIVIC,35000.0,2016,2,142.0,0,petrol,1.8,1,1,0,0,0
615,Hyundai,TUCSON,100000.0,2021,3,155.0,0,petrol,2.0,1,1,1,0,0
616,Skoda,SUPERB,35000.0,2012,1,160.0,0,petrol,1.8,1,1,0,0,0
617,Volkswagen,JETTA,21500.0,2013,4,105.0,0,petrol,1.2,1,0,0,1,0
618,Toyota,VERSO,90000.0,2018,3,147.0,0,petrol,1.8,1,0,0,0,0
619,Jeep,GRAND CHEROKEE,139000.0,2018,1,295.0,1,petrol,3.6,1,1,0,0,0
620,Kia,PICANTO,30000.0,2012,1,85.0,0,petrol,1.2,1,1,0,0,0
621,Fiat,500,35000.0,2017,2,69.0,0,petrol,1.2,1,0,1,1,0
622,Hyundai,IONIQ,95000.0,2019,1,141.0,0,hybrid,1.6,1,1,0,0,0
623,Nissan,X-TRAIL,93000.0,2019,1,160.0,0,petrol,1.3,0,1,1,0,0
624,Kia,PICANTO,67900.0,2021,1,84.0,0,petrol,1.2,1,0,1,0,0
625,Mitsubishi,OUTLANDER,92990.0,2017,1,150.0,0,petrol,2.0,0,1,1,0,1
626,Toyota,COROLLA HYBRID,113240.0,2020,1,98.0,0,hybrid,1.8,1,0,1,0,0
627,Hyundai,IONIQ,96000.0,2021,1,141.0,0,hybrid,1.6,0,1,1,0,0
628,Toyota,COROLLA HYBRID,110000.0,2021,1,98.0,0,petrol,1.8,1,1,1,0,0
629,Skoda,KAROQ,107900.0,2021,1,150.0,0,petrol,1.5,0,1,1,0,1
630,Peugeot,3008,106900.0,2021,1,130.0,0,petrol,1.2,0,1,1,0,1
631,Mercedes-Benz,VITO,90000.0,2014,2,136.0,0,diesel,2.1,1,0,0,0,0
632,Mitsubishi,OUTLANDER,105000.0,2019,2,135.0,1,hybrid,2.4,0,0,1,0,1
633,Mercedes-Benz,GLC,210000.0,2019,2,211.0,1,hybrid,2.0,1,0,1,0,0
634,Land Rover,RANGE ROVER EVOQUE,237000.0,2019,1,249.0,1,petrol,2.0,0,1,1,0,1
635,Hyundai,I20,52000.0,2017,3,100.0,0,petrol,1.4,1,0,1,0,0
636,Renault,KANGOO,32900.0,2018,1,90.0,0,diesel,1.5,1,0,0,1,0
637,Hyundai,I20,17000.0,2010,4,100.0,0,petrol,1.4,1,1,0,0,0
638,BMW,X5,240000.0,2019,3,245.0,1,hybrid,2.0,0,1,1,0,0
639,Chevrolet,TRAVERSE,91500.0,2018,1,281.0,0,electric,3.6,1,0,0,0,0
640,Chevrolet,TRAVERSE,132000.0,2019,3,310.0,1,electric,3.6,0,1,1,0,0
641,Mitsubishi,OUTLANDER,108600.0,2017,1,150.0,0,petrol,2.0,0,1,1,0,1
642,Jeep,WRANGLER,215000.0,2022,1,272.0,1,petrol,2.0,1,1,0,0,0
643,Toyota,COROLLA HYBRID,118000.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,1
644,Porsche,PANAMERA,370000.0,2018,3,330.0,1,hybrid,2.9,1,0,1,0,1
645,Audi,A1,72925.0,2017,3,125.0,0,petrol,1.4,0,1,0,1,0
646,Nissan,JUKE,27000.0,2011,2,117.0,0,petrol,1.6,1,1,0,0,0
647,Cadillac,XT5,150000.0,2019,1,310.0,0,petrol,3.6,1,1,1,0,0
648,Peugeot,3008,63000.0,2017,2,120.0,0,diesel,1.6,0,1,1,0,1
649,Seat,IBIZA,72000.0,2019,1,115.0,0,petrol,1.0,1,0,0,0,0
650,Hyundai,IONIQ,97900.0,2020,1,141.0,0,hybrid,1.6,1,0,1,0,0
651,Renault,GRAND SCENIC,87000.0,2020,1,140.0,0,petrol,1.3,1,1,1,0,0
652,Nissan,X-TRAIL,90000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0
653,Skoda,SUPERB,90000.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
654,Hyundai,ACCENT/I25,59900.0,2019,1,100.0,0,petrol,1.4,1,0,1,0,0
655,Mitsubishi,OUTLANDER,79900.0,2017,1,150.0,0,petrol,2.0,0,1,1,0,1
656,Mercedes-Benz,C-CLASS,350000.0,2021,1,258.0,0,petrol,2.0,0,1,1,0,1
657,Audi,A4,178000.0,2022,2,204.0,0,petrol,2.0,0,1,1,0,1
658,Jeep,WRANGLER,452200.0,2023,1,270.0,1,hybrid,2.0,1,0,0,1,0
659,Volkswagen,PASSAT,11500.0,2008,1,160.0,0,petrol,1.8,1,1,0,0,0
660,Renault,CLIO,26000.0,2015,2,120.0,0,petrol,1.2,1,1,0,0,0
661,Jeep,GRAND CHEROKEE,350000.0,2022,1,295.0,1,petrol,3.6,1,1,0,0,0
662,Hyundai,IONIQ,72000.0,2018,2,141.0,0,hybrid,1.6,0,0,1,1,0
663,Kia,PICANTO,53000.0,2020,2,84.0,0,petrol,1.2,1,0,1,0,0
664,Jeep,WRANGLER,418000.0,2023,1,285.0,1,petrol,3.6,0,1,1,0,1
665,Fiat,DUCATO,3000.0,2018,2,130.0,0,diesel,2.3,1,0,0,0,0
666,Audi,Q3,90000.0,2017,4,180.0,1,petrol,2.0,1,1,0,1,0
667,Mercedes-Benz,E-CLASS,15000.0,2022,1,211.0,0,hybrid,2.0,1,0,1,1,0
668,Cadillac,XT5,150000.0,2019,1,310.0,0,petrol,3.6,1,1,0,0,0
669,Alfa Romeo,GIULIETTA,72000.0,2018,2,170.0,0,petrol,1.4,0,1,1,1,0
670,Hyundai,SONATA HYBRID,101000.0,2018,2,154.0,0,hybrid,2.0,0,1,0,0,1
671,Honda,HR-V,95000.0,2021,1,131.0,0,petrol,1.5,0,1,1,0,0
672,Honda,CIVIC,10000.0,2022,1,182.0,0,petrol,1.5,0,0,0,1,1
673,Mazda,CX-30,102000.0,2020,1,165.0,0,petrol,2.0,0,1,1,1,0
674,Genesis,G80,325000.0,2022,1,304.0,0,petrol,2.5,0,1,0,0,1
675,Peugeot,3008,70000.0,2017,2,165.0,0,petrol,1.6,0,1,1,1,0
676,Ford,EXPLORER,69000.0,2013,4,290.0,1,petrol,3.5,1,1,1,0,0
677,Opel,ASTRA,11000.0,2011,3,115.0,0,petrol,1.6,1,0,0,0,0
678,Renault,KOLEOS,94999.0,2021,1,150.0,0,diesel,1.7,0,0,1,1,1
679,Audi,Q3,94900.0,2016,2,180.0,1,petrol,2.0,1,1,0,1,0
680,Toyota,COROLLA HYBRID,109532.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0
681,Jeep,COMPASS,249000.0,2023,2,180.0,0,hybrid,1.3,1,1,0,0,0
682,Toyota,COROLLA HYBRID,114749.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0
683,Toyota,HILUX,187000.0,2021,1,150.0,1,diesel,2.4,1,0,1,0,0
684,Chevrolet,EQUINOX,98674.0,2021,1,170.0,0,electric,1.5,0,0,0,0,0
685,Alfa Romeo,GIULIETTA,29000.0,2013,2,170.0,0,petrol,1.4,1,1,0,1,0
686,Mitsubishi,OUTLANDER,101358.0,2017,1,150.0,0,petrol,2.0,0,1,1,0,1
687,Mercedes-Benz,A-CLASS,349000.0,2022,2,421.0,1,petrol,2.0,0,1,1,0,1
688,Mercedes-Benz,C-CLASS,369000.0,2023,1,258.0,0,petrol,2.0,0,1,1,0,1
689,Nissan,X-TRAIL,79000.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0
690,Peugeot,3008,84000.0,2019,1,180.0,0,petrol,1.6,0,1,1,0,0
691,Subaru,FORESTER,146300.0,2021,1,182.0,1,petrol,2.5,1,1,1,0,0
692,Volvo,XC60,210000.0,2020,1,390.0,1,hybrid,2.0,1,1,0,0,0
693,Alfa Romeo,GT,27000.0,2010,4,165.0,0,petrol,2.0,1,1,0,0,0
694,Toyota,HILUX,285000.0,2022,1,204.0,1,diesel,2.8,1,1,0,0,1
695,Subaru,FORESTER,57000.0,2014,2,150.0,1,petrol,2.0,1,0,0,0,0
696,Lincoln,AVIATOR,390000.0,2022,1,400.0,0,petrol,3.0,1,1,1,0,0
697,Toyota,CAMRY,94500.0,2019,2,211.0,0,hybrid,2.5,0,1,0,1,1
698,Jeep,WRANGLER,315000.0,2021,1,285.0,1,petrol,3.6,1,1,1,0,0
699,Skoda,SUPERB,135000.0,2021,1,150.0,0,petrol,1.5,1,1,0,0,1
700,Volvo,XC60,252000.0,2021,1,390.0,1,hybrid,2.0,1,0,1,0,0
701,Jeep,GRAND CHEROKEE,230000.0,2020,1,286.0,1,petrol,3.6,1,1,0,0,0
702,Renault,CLIO,25250.0,2017,2,118.0,0,petrol,1.2,1,1,1,0,0
703,Toyota,COROLLA,62000.0,2017,2,132.0,0,petrol,1.6,1,0,1,1,0
704,Mazda,CX-5,105000.0,2018,2,165.0,0,petrol,2.0,0,1,1,1,0
705,Nissan,QASHQAI,71000.0,2018,1,130.0,0,diesel,1.6,0,1,1,1,0
706,Hyundai,SONATA HYBRID,87000.0,2017,1,154.0,0,hybrid,2.0,0,0,1,1,0
707,Toyota,COROLLA,1000.0,2007,2,110.0,0,petrol,1.6,1,0,0,0,0
708,Land Rover,RANGE ROVER EVOQUE,125000.0,2015,4,190.0,1,diesel,2.2,1,1,0,1,0
709,Skoda,SUPERB,67000.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
710,Alfa Romeo,GIULIETTA,44000.0,2016,3,170.0,0,petrol,1.4,0,1,1,1,0
